issueid,id,comment_seq,utr_seq,author,created,is_private,actionbody,author_role,created_dt,messageClean,wordCount
1009637.0,1107497.0,21,1,4lqg,2022-11-29 08:21:42+00:00,0.0,feel free to reach out for us in case you needed further support.,assignee,2022-11-29 08:21:42+00:00,feel free to reach out for us in case you needed further support,13
1009637.0,1107497.0,21,2,4lqg,2022-11-29 08:21:42+00:00,0.0,"best regards,  ph_user   ph_user .",assignee,2022-11-29 08:21:42+00:00,best regards ph user ph user,6
1009647.0,211723147.0,0,1,t.y2xcuyho,2022-11-05 18:26:01+00:00,0.0,"kindly note that all the transactions in the attached sheet are partially accepted , please check them and change the status,",reporter,2022-11-05 18:26:01+00:00,kindly note that all the transactions in the attached sheet are partially accepted please check them and change the status,20
1009647.0,1102224.0,1,2,z2w_x,2022-11-05 18:26:13+00:00,1.0,investigation and simulation:,others,2022-11-05 18:26:13+00:00,investigation and simulation,3
1009647.0,1102224.0,1,3,z2w_x,2022-11-05 18:26:13+00:00,1.0,check  ph_user  from ph_technical and ph_name,others,2022-11-05 18:26:13+00:00,check ph user from ph technical and ph name,9
1009647.0,1102224.0,1,7,z2w_x,2022-11-05 18:26:13+00:00,1.0,issue cause : failed while communication with ph_technical,others,2022-11-05 18:26:13+00:00,issue cause failed while communication with ph technical,8
1009647.0,1102224.0,1,8,z2w_x,2022-11-05 18:26:13+00:00,1.0,the  ph_user  reject after pending job running,others,2022-11-05 18:26:13+00:00,the ph user reject after pending job running,8
1009647.0,1102224.0,1,9,z2w_x,2022-11-05 18:26:13+00:00,1.0,1- did we resolve the problem and its symptoms?,others,2022-11-05 18:26:13+00:00,did we resolve the problem and its symptoms,8
1009647.0,1102224.0,1,10,z2w_x,2022-11-05 18:26:13+00:00,1.0,2- did we understand and resolve the root cause of the problem?,others,2022-11-05 18:26:13+00:00,did we understand and resolve the root cause of the problem,11
1009647.0,1102224.0,1,11,z2w_x,2022-11-05 18:26:13+00:00,1.0,3- will this problem appear at this customer or other customer site?,others,2022-11-05 18:26:13+00:00,will this problem appear at this customer or other customer site,11
1009647.0,1102225.0,2,0,4ggo,2022-11-05 18:26:17+00:00,0.0,"to provide our best support the following policy for tickets waiting customer feedback, and tickets under monitoring will be applied - ph_name team will remind the customer every two working days, after the second reminder if no response, the ph_name team will escalate the ticket and inform the customer that the ticket will be closed by end of second week if no response received.",others,2022-11-05 18:26:17+00:00,to provide our best support the following policy for tickets waiting customer feedback and tickets under monitoring will be applied ph name team will remind the customer every two working days after the second reminder if no response the ph name team will escalate the ticket and inform the customer that the ticket will be closed by end of second week if no response received,65
1009647.0,1102226.0,3,1,4hgor,2022-11-05 18:27:05+00:00,0.0,kindly be informed that your ticket has been assigned.,assignee,2022-11-05 18:27:05+00:00,kindly be informed that your ticket has been assigned,9
1009647.0,1102226.0,3,3,4hgor,2022-11-05 18:27:05+00:00,0.0,ph_name team,assignee,2022-11-05 18:27:05+00:00,ph name team,3
1009647.0,1102227.0,4,1,4hgor,2022-11-05 18:34:30+00:00,1.0,"as per the call with you you, kindly be informed that this ticket has been assigned to you.",others,2022-11-05 18:34:30+00:00,as per the call with you you kindly be informed that this ticket has been assigned to you,18
1009647.0,1102228.0,5,1,4pps,2022-11-05 18:39:26+00:00,0.0,kindly note that we will check this issue and get back to you,assignee,2022-11-05 18:39:26+00:00,kindly note that we will check this issue and get back to you,13
1009647.0,1102228.0,5,3,4pps,2022-11-05 18:39:26+00:00,0.0, ph_user   ph_user ,assignee,2022-11-05 18:39:26+00:00,ph user ph user,4
1009647.0,1102231.0,6,1,4pps,2022-11-05 19:05:47+00:00,0.0,kindly note that the provided transaction is rejected now as timeout,assignee,2022-11-05 19:05:47+00:00,kindly note that the provided transaction is rejected now as timeout,11
1009647.0,1102231.0,6,3,4pps,2022-11-05 19:05:47+00:00,0.0, ph_user   ph_user ,assignee,2022-11-05 19:05:47+00:00,ph user ph user,4
1009647.0,1102391.0,8,1,4pps,2022-11-06 10:15:12+00:00,0.0,please consider this ticket as closed,assignee,2022-11-06 10:15:12+00:00,please consider this ticket as closed,6
1009647.0,1102391.0,8,3,4pps,2022-11-06 10:15:12+00:00,0.0, ph_user   ph_user ,assignee,2022-11-06 10:15:12+00:00,ph user ph user,4
1009661.0,211723161.0,0,0,adyx18aygo,2022-11-06 10:12:12+00:00,0.0,"we have a biller on ph_name uat with name (roots), we use this biller to purchase ph_name bundles all types (minutes renewable, minutes non-renewable, internet renewable, internet non-renewable, and roaming ).",reporter,2022-11-06 10:12:12+00:00,we have a biller on ph name uat with name roots we use this biller to purchase ph name bundles all types minutes renewable minutes non renewable internet renewable internet non renewable and roaming,34
1009661.0,211723161.0,0,1,adyx18aygo,2022-11-06 10:12:12+00:00,0.0,we need only the replace the current purchase ph_technical to be as attached (attached the request and the response),reporter,2022-11-06 10:12:12+00:00,we need only the replace the current purchase ph technical to be as attached attached the request and the response,20
1009661.0,1102387.0,1,2,z2w_x,2022-11-06 10:12:28+00:00,1.0,investigation and simulation: .,others,2022-11-06 10:12:28+00:00,investigation and simulation,3
1009661.0,1102387.0,1,3,z2w_x,2022-11-06 10:12:28+00:00,1.0,development agile related issue : .,others,2022-11-06 10:12:28+00:00,development agile related issue,4
1009661.0,1102387.0,1,4,z2w_x,2022-11-06 10:12:28+00:00,1.0,solution: 1- did we resolve the problem and its symptoms?,others,2022-11-06 10:12:28+00:00,solution did we resolve the problem and its symptoms,9
1009661.0,1102387.0,1,5,z2w_x,2022-11-06 10:12:28+00:00,1.0,2- did we understand and resolve the root cause of the problem?,others,2022-11-06 10:12:28+00:00,did we understand and resolve the root cause of the problem,11
1009661.0,1102387.0,1,6,z2w_x,2022-11-06 10:12:28+00:00,1.0,3- will this problem appear at this customer or other customer site?,others,2022-11-06 10:12:28+00:00,will this problem appear at this customer or other customer site,11
1009661.0,1102388.0,2,0,4ggo,2022-11-06 10:12:36+00:00,0.0,"to provide our best support the following policy for tickets waiting customer feedback, and tickets under monitoring will be applied - ph_name team will remind the customer every two working days, after the second reminder if no response, the ph_name team will escalate the ticket and inform the customer that the ticket will be closed by end of second week if no response received.",others,2022-11-06 10:12:36+00:00,to provide our best support the following policy for tickets waiting customer feedback and tickets under monitoring will be applied ph name team will remind the customer every two working days after the second reminder if no response the ph name team will escalate the ticket and inform the customer that the ticket will be closed by end of second week if no response received,65
1009661.0,1102389.0,3,0,adyx18aygo,2022-11-06 10:13:33+00:00,0.0,current purchase ph_technical implemented is the following,reporter,2022-11-06 10:13:33+00:00,current purchase ph technical implemented is the following,8
1009661.0,1102394.0,4,1,4hghq,2022-11-06 10:18:28+00:00,0.0,kindly note that we will check this issue and update you soonest.,others,2022-11-06 10:18:28+00:00,kindly note that we will check this issue and update you soonest,12
1009661.0,1102401.0,5,1,4lpo,2022-11-06 10:56:06+00:00,0.0,kindly note that we will be checking this issue and we will be updating you soon.,assignee,2022-11-06 10:56:06+00:00,kindly note that we will be checking this issue and we will be updating you soon,16
1009661.0,1102436.0,6,1,4lpo,2022-11-06 12:11:05+00:00,0.0,kindly note that we are using the below api's:,assignee,2022-11-06 12:11:05+00:00,kindly note that we are using the below api s,10
1009661.0,1102436.0,6,3,4lpo,2022-11-06 12:11:05+00:00,0.0,"kindly confirm to replacement of the purchase api, and provide the new api to be replaced with.",assignee,2022-11-06 12:11:05+00:00,kindly confirm to replacement of the purchase api and provide the new api to be replaced with,17
1009661.0,1102475.0,7,0,adyx18aygo,2022-11-06 12:51:05+00:00,0.0,we need to change it to call ph_technical similar like ph_technical as the attached request.,reporter,2022-11-06 12:51:05+00:00,we need to change it to call ph technical similar like ph technical as the attached request,17
1009661.0,1102481.0,8,0,adyx18aygo,2022-11-06 12:59:53+00:00,0.0,"ph_user , yes, confirmed to replace only the below api:",reporter,2022-11-06 12:59:53+00:00,ph user yes confirmed to replace only the below api,10
1009661.0,1102481.0,8,2,adyx18aygo,2022-11-06 12:59:53+00:00,0.0,we need to replace it to call ph_technical similar like ph_technical as the attached request.,reporter,2022-11-06 12:59:53+00:00,we need to replace it to call ph technical similar like ph technical as the attached request,17
1009661.0,1102483.0,9,1,4lpo,2022-11-06 13:07:59+00:00,0.0,"kindly provide us with the ph_technical full ph_technical to be added similar like ph_technical,",assignee,2022-11-06 13:07:59+00:00,kindly provide us with the ph technical full ph technical to be added similar like ph technical,17
1009661.0,1102594.0,10,0,adyx18aygo,2022-11-07 06:19:09+00:00,0.0,"greetings we had a meeting with  ph_user  and  ph_user , we discussed this issue and we agreed to provide the request.",reporter,2022-11-07 06:19:09+00:00,greetings we had a meeting with ph user and ph user we discussed this issue and we agreed to provide the request,22
1009661.0,1102594.0,10,1,adyx18aygo,2022-11-07 06:19:09+00:00,0.0,the request is already attached.,reporter,2022-11-07 06:19:09+00:00,the request is already attached,5
1009661.0,1102599.0,11,0,adyx18aygo,2022-11-07 06:24:59+00:00,0.0,"regarding the ph_technical, it is the same as ph_technical api.",reporter,2022-11-07 06:24:59+00:00,regarding the ph technical it is the same as ph technical api,12
1009661.0,1102620.0,12,1,4lpo,2022-11-07 06:46:47+00:00,0.0,"noted, i will check with ph_name team and update you.",assignee,2022-11-07 06:46:47+00:00,noted i will check with ph name team and update you,11
1009661.0,1102804.0,13,1,4lpo,2022-11-07 11:21:02+00:00,0.0,"kindly note that ph_name team currently will have meetings to discuss this issue with the business team, and we will update you once we have any update.",assignee,2022-11-07 11:21:02+00:00,kindly note that ph name team currently will have meetings to discuss this issue with the business team and we will update you once we have any update,28
1009661.0,1103256.0,14,0,adyx18aygo,2022-11-09 06:46:24+00:00,0.0,kindly is there an update on this?,reporter,2022-11-09 06:46:24+00:00,kindly is there an update on this,7
1009661.0,1104188.0,15,1,4lpo,2022-11-14 09:06:25+00:00,0.0,kindly provide your update.,assignee,2022-11-14 09:06:25+00:00,kindly provide your update,4
1009661.0,1105713.0,16,1,4lpo,2022-11-21 09:32:42+00:00,0.0,kindly provide your update.,assignee,2022-11-21 09:32:42+00:00,kindly provide your update,4
1009661.0,1107111.0,17,1,4lpo,2022-11-28 08:55:16+00:00,0.0,we are still waiting for feedback from our team on when we can implement the solution.,assignee,2022-11-28 08:55:16+00:00,we are still waiting for feedback from our team on when we can implement the solution,16
1009661.0,1109686.0,18,1,4lpo,2022-12-08 09:38:12+00:00,0.0,we are still waiting for feedback from our team on when we can implement the solution.,assignee,2022-12-08 09:38:12+00:00,we are still waiting for feedback from our team on when we can implement the solution,16
1009661.0,1110016.0,19,1,4lpo,2022-12-11 09:25:14+00:00,0.0,"kindly note that we have deployed a new version of roots over uat that contains the fix for this issue, please check and advise.",assignee,2022-12-11 09:25:14+00:00,kindly note that we have deployed a new version of roots over uat that contains the fix for this issue please check and advise,24
1009661.0,1110043.0,20,0,adyx18aygo,2022-12-11 10:49:30+00:00,0.0,"thanks, will check and update you.",reporter,2022-12-11 10:49:30+00:00,thanks will check and update you,6
1009661.0,1110052.0,21,0,adyx18aygo,2022-12-11 11:31:34+00:00,0.0,ph_technical api (ph_technical) you use brand code ph_technical,reporter,2022-12-11 11:31:34+00:00,ph technical api ph technical you use brand code ph technical,11
